beta_pub beta_grocery beta_cinema beta_commute_unit beta_commute_city_unit beta_hospital beta_care_home beta_company beta_school beta_household beta_university asymptomatic_ratio seed_strength social_distancing_beta_factor quarantine_household_compliance
0.129821 0.0621288 0.0878068 0.397011 0.48474700000000004 0.377259 0.937624 0.07781619999999999 0.172672 0.173035 0.356239 0.214277 1.21116 0.7070172996966416 0.9325745249642861
0.448874 0.0437082 0.22151300000000002 0.284804 0.349356 0.091471 0.531249 0.06204590000000001 0.110919 0.291631 0.367736 0.230766 0.93061 0.7167206795864819 0.8699723378756736
0.26807800000000004 0.0584299 0.0775435 0.218502 0.13131099999999998 0.09266289999999999 0.5274939999999999 0.09418539999999999 0.19580999999999998 0.243193 0.114098 0.26067199999999996 0.860626 0.8235494205834112 0.9008409816643931
0.491745 0.022343099999999998 0.129897 0.07616060000000001 0.170801 0.459585 0.384469 0.169476 0.10296400000000001 0.333892 0.06988630000000001 0.398183 0.746739 0.7382684597771787 0.9244892901018743
0.331015 0.057098699999999995 0.2132 0.396625 0.099023 0.48063199999999995 0.9023629999999999 0.0703977 0.207936 0.218336 0.375064 0.25145500000000004 0.5067510000000001 0.684658339510988 0.9969444407830645
0.402473 0.0119344 0.12806900000000002 0.320606 0.0792023 0.413208 0.21173899999999998 0.371001 0.065818 0.134966 0.158584 0.286346 0.886177 0.8116800355134135 0.8926698496608589
0.1757 0.0447351 0.018819 0.24454 0.302727 0.47848999999999997 0.6192340000000001 0.103506 0.213123 0.215052 0.0255015 0.345831 0.700531 0.6663325050786941 0.8303821519365437
0.156941 0.06518550000000001 0.06232819999999999 0.336156 0.11118800000000001 0.45549700000000004 0.819982 0.18470999999999999 0.139692 0.29644699999999996 0.19072 0.397571 0.9455040000000001 0.7461175266932519 0.9355580860181913
0.234364 0.104655 0.146235 0.305992 0.389752 0.27731500000000003 0.730209 0.132096 0.170982 0.264502 0.413125 0.373282 0.686048 0.8068166977580918 0.861088607470911
0.281821 0.0238769 0.211277 0.48437299999999994 0.36989099999999997 0.232329 0.338956 0.0696189 0.122776 0.29186100000000004 0.340451 0.29989299999999997 0.9432159999999999 0.6533935958704534 0.9514165701516955
0.48379700000000003 0.0349483 0.0626985 0.387178 0.166791 0.28135 0.657379 0.11128299999999999 0.12245 0.183883 0.017593099999999997 0.27064099999999996 0.812524 0.7617727976789377 0.8153555744945366
0.27656 0.073447 0.150009 0.35635700000000003 0.439316 0.255963 0.48256899999999997 0.13813 0.136074 0.2275 0.342889 0.308374 0.9267700000000001 0.7210160605921552 0.8102438609110075
0.37798200000000004 0.058811800000000004 0.16163 0.41015799999999997 0.45173800000000003 0.30814400000000003 0.332725 0.255687 0.13833499999999999 0.09703610000000001 0.04051780000000001 0.38185 1.00593 0.7736500025056379 0.8035097975090283
0.0430704 0.017956599999999996 0.030606900000000003 0.0690262 0.22619499999999998 0.293392 0.28163499999999997 0.15972 0.3039 0.188897 0.456596 0.241465 1.15431 0.7268055301538285 0.8208943238535498
0.343007 0.0547101 0.119897 0.22427399999999997 0.0807528 0.16926 0.508864 0.104331 0.11398499999999999 0.218768 0.19147 0.36794299999999996 0.8925770000000001 0.7155746944296479 0.8696329130944449
0.10684400000000001 0.0781722 0.0578457 0.327924 0.244929 0.09470319999999999 0.561918 0.07972539999999999 0.156313 0.182548 0.312035 0.393715 1.04332 0.7416947466165124 0.9679198017909465
0.416595 0.10507799999999999 0.150239 0.212767 0.405721 0.40316 0.199371 0.12976600000000002 0.191432 0.142015 0.223939 0.270715 1.27354 0.6792380495633039 0.8182914163018782
0.371843 0.059065599999999996 0.24326799999999998 0.18123599999999998 0.28583200000000003 0.409044 0.0785682 0.20825100000000002 0.21065599999999998 0.143452 0.449453 0.31449099999999997 0.883934 0.7906831614861342 0.8706603966012046
0.203826 0.06002419999999999 0.09041389999999999 0.45828599999999997 0.166735 0.48851400000000006 0.6917989999999999 0.09011419999999999 0.17086300000000001 0.22286199999999998 0.0509676 0.381253 0.821024 0.7604148904768102 0.9131346338761699
0.434384 0.038496499999999996 0.0191995 0.257895 0.393574 0.17292000000000002 0.396813 0.116336 0.266027 0.12976500000000002 0.09798380000000001 0.383857 0.758977 0.8448424138368698 0.9479346301285573
0.28849 0.0544741 0.24735700000000002 0.107405 0.271165 0.1356 0.399958 0.38714699999999996 0.17594 0.094317 0.155264 0.3543 1.12648 0.6536165260430759 0.9905987181548459
0.237402 0.0430156 0.107242 0.199382 0.17440799999999998 0.388502 0.6085050000000001 0.284974 0.06867619999999999 0.313643 0.399854 0.32443099999999997 0.7640520000000001 0.7557002235158602 0.9559654689066628
0.181277 0.023894099999999998 0.0755405 0.17765899999999998 0.328154 0.0646559 0.403599 0.18648900000000002 0.155579 0.230679 0.164865 0.31635100000000005 1.01836 0.8276072745491192 0.9449929490327637
0.474839 0.0464209 0.0895917 0.338546 0.342281 0.363827 0.289569 0.141941 0.212125 0.145439 0.118305 0.203244 0.761179 0.6992395516081307 0.8616756057987539
0.1983 0.024983500000000002 0.148367 0.0258903 0.03302940000000001 0.353483 0.23252399999999998 0.369329 0.174349 0.144189 0.296182 0.283878 1.0458100000000001 0.8337524089100014 0.9511772966453548
0.338365 0.057194600000000005 0.0567535 0.350409 0.269347 0.0979227 0.24966300000000002 0.125898 0.0984429 0.278198 0.347008 0.34472600000000003 1.21537 0.6633871946593932 0.9558958710802901
0.347213 0.0147137 0.0986371 0.36546100000000004 0.119558 0.22582199999999997 0.406356 0.07722589999999999 0.22057100000000002 0.111437 0.428418 0.20886500000000002 0.8800790000000001 0.7885476157253836 0.8839254951838699
0.111536 0.0203407 0.0845794 0.13476300000000002 0.272987 0.23911 0.217205 0.18468299999999999 0.184848 0.305421 0.142841 0.20335899999999998 0.9926219999999999 0.6989109204083916 0.9022192066293345
0.41944499999999996 0.116178 0.0485273 0.15807000000000002 0.406007 0.42882600000000004 0.23220700000000002 0.165408 0.139745 0.35391999999999996 0.129093 0.316277 0.732709 0.7362222354941089 0.8701870255659445
0.263386 0.07827089999999999 0.0780753 0.377249 0.292402 0.264229 0.762149 0.121833 0.112302 0.303528 0.16058699999999998 0.22325 0.925257 0.7066379159235223 0.8849169403245365
0.494989 0.0450408 0.158574 0.241221 0.40786500000000003 0.34969 0.335425 0.350079 0.102296 0.0884182 0.199378 0.353767 0.959289 0.6504733320775234 0.9896814382529404
0.187909 0.0407654 0.0208237 0.189138 0.0647518 0.396417 0.910423 0.0734923 0.26850799999999997 0.13864100000000001 0.33607 0.37238699999999997 1.01171 0.658547372744648 0.9471071316293063
0.444445 0.0584481 0.2003 0.378697 0.403432 0.11868699999999999 0.49656000000000006 0.116925 0.27647 0.0822366 0.340179 0.372701 1.0613700000000001 0.8487671849771019 0.8541839902068533
0.22823800000000002 0.0595809 0.15900599999999998 0.217889 0.441162 0.371589 0.429633 0.15529600000000002 0.237048 0.138523 0.0700025 0.37511300000000003 1.13027 0.6736003085496368 0.9015247932605011
0.308001 0.0316354 0.22856500000000002 0.200905 0.449154 0.32915900000000003 0.389069 0.22780300000000003 0.27736700000000003 0.0693457 0.421363 0.320878 0.8900319999999999 0.7535662751591211 0.8734372544900948
0.11581099999999998 0.0839478 0.022309799999999998 0.277296 0.28736100000000003 0.058326499999999996 0.23144699999999999 0.2581 0.18924100000000002 0.182816 0.185494 0.349271 1.18585 0.8390985538033583 0.9332393810003827
0.2486 0.054467499999999995 0.137924 0.162748 0.46825 0.333016 0.960053 0.08280449999999999 0.266541 0.11605599999999999 0.0869168 0.379529 0.863218 0.6829171003756219 0.917709905231718
0.248272 0.018305000000000002 0.139035 0.48001400000000005 0.352638 0.36582 0.279375 0.102013 0.271351 0.16708399999999998 0.218183 0.270633 0.715875 0.8222832976891581 0.8828397788963898
0.32146199999999997 0.0112975 0.138433 0.290493 0.112169 0.473159 0.299824 0.254565 0.173728 0.148669 0.139407 0.247202 0.969776 0.7071481192928726 0.8250656897239619
0.190307 0.04976919999999999 0.109422 0.22236399999999998 0.443964 0.38116500000000003 0.335977 0.24488200000000002 0.185612 0.16503900000000002 0.41715 0.350053 0.8363379999999999 0.7519985389823177 0.9038660430906477
0.291032 0.052048000000000004 0.0335109 0.101029 0.189126 0.055146900000000006 0.283638 0.182896 0.20991300000000002 0.14871600000000001 0.364492 0.209695 1.13525 0.8317327388978909 0.812981849043284
0.49440100000000003 0.06501269999999999 0.194828 0.344853 0.242248 0.257536 0.317813 0.259022 0.140577 0.125893 0.264096 0.327533 0.924867 0.8207873705477392 0.9198883763971861
0.46634799999999993 0.032947000000000004 0.16235 0.44886099999999995 0.24537399999999998 0.347103 0.687175 0.0649184 0.24439499999999997 0.116791 0.300619 0.306054 0.811854 0.7693149925943072 0.8941409755860071
0.243267 0.0170482 0.10993499999999999 0.49387299999999995 0.0448163 0.33679499999999996 0.7643399999999999 0.053649 0.19808599999999998 0.205327 0.302757 0.25848499999999996 0.8481719999999999 0.6917651211336101 0.8496403747897191
0.375158 0.018905599999999998 0.221842 0.12383699999999999 0.345233 0.408301 0.132524 0.293593 0.20435899999999999 0.133508 0.376335 0.26315900000000003 0.750402 0.7918308882275102 0.8945597103763802
0.182645 0.043138699999999995 0.0314962 0.36854699999999996 0.24263800000000002 0.314287 0.8485219999999999 0.14815699999999998 0.18595699999999998 0.199097 0.149234 0.297513 0.755663 0.7429207626752082 0.9288756940250722
0.48549 0.0383074 0.187086 0.319945 0.494069 0.28020300000000004 0.0913074 0.160576 0.084531 0.263508 0.22711399999999998 0.23303400000000002 0.971698 0.6662426036048319 0.9775949397209489
0.437895 0.0175539 0.0871968 0.456319 0.221371 0.47868599999999994 0.755708 0.126916 0.151732 0.143336 0.173708 0.329826 0.881617 0.6977724315186677 0.9520052165762931
0.255289 0.0131882 0.198666 0.263993 0.47803 0.427684 0.7448899999999999 0.0942079 0.225809 0.204654 0.298502 0.356404 0.53876 0.6974541474341371 0.8046587968985981
0.293578 0.0251654 0.0709105 0.259382 0.05637869999999999 0.110473 0.8521549999999999 0.0851155 0.214612 0.171932 0.186217 0.360655 0.631189 0.8337284388643148 0.9655929723268832
0.18295 0.05751130000000001 0.16578299999999999 0.259544 0.208637 0.344068 0.541317 0.275794 0.10982 0.18129800000000001 0.21298000000000003 0.377969 0.9967440000000001 0.8267900243110597 0.9245287133684238
0.380326 0.0126675 0.21481399999999998 0.0791212 0.137965 0.40015 0.272004 0.174745 0.23884299999999997 0.121206 0.45625299999999996 0.349306 1.03995 0.7083088908134207 0.8688337546849969
0.256212 0.0175018 0.08228930000000001 0.365969 0.052443 0.256986 0.6507689999999999 0.328973 0.0887097 0.166458 0.302662 0.395529 1.07241 0.7276680176370947 0.9977856770013729
0.294258 0.0347252 0.168571 0.184327 0.438474 0.432443 0.355469 0.32302 0.147298 0.17086099999999999 0.163772 0.362845 0.8033600000000001 0.7035284272732376 0.9536586438582606
0.131921 0.0220435 0.0457069 0.34820100000000004 0.07862630000000001 0.241821 0.45544799999999996 0.202625 0.208709 0.201598 0.26821 0.315012 0.833517 0.7877938912915768 0.8034077995704961
0.250205 0.024495 0.0851968 0.17293599999999998 0.0657441 0.20214200000000002 0.142537 0.230463 0.0596651 0.302201 0.103073 0.363082 1.15609 0.7034537797447756 0.9862485941101272
0.222816 0.0634128 0.21656399999999998 0.287881 0.293699 0.33919 0.837957 0.122552 0.23399699999999998 0.112776 0.256441 0.28294899999999995 1.13227 0.7984880129694878 0.8369264687602005
0.0979415 0.0879341 0.0748192 0.104307 0.379135 0.218154 0.772225 0.149045 0.177101 0.358697 0.28123899999999996 0.303629 0.763622 0.8445313865692721 0.8191534034868571
0.18751500000000002 0.132682 0.0266337 0.178676 0.43762700000000004 0.12771300000000002 0.816692 0.205145 0.134726 0.202172 0.184114 0.303207 0.98074 0.7088638582639666 0.8448927572889626
0.322596 0.0458991 0.0429656 0.0629186 0.297651 0.479925 0.516742 0.203574 0.108116 0.261509 0.29542199999999996 0.384237 1.0029700000000001 0.7361552403729945 0.809108263777174
0.331196 0.0644632 0.134669 0.304575 0.233395 0.29429099999999997 0.593594 0.152316 0.145213 0.21149400000000002 0.258917 0.299293 0.6906869999999999 0.7916192191326665 0.8691823378385165
0.208342 0.0609092 0.131937 0.21951199999999998 0.389967 0.206581 0.384429 0.362254 0.29979 0.0667444 0.07117689999999999 0.380384 1.03892 0.7063991576148239 0.8882878895534608
0.20834299999999997 0.134194 0.0614048 0.153478 0.25227 0.37928 0.195051 0.20986300000000002 0.171797 0.20591399999999999 0.0999336 0.395758 1.05643 0.7965111682046809 0.8580281617783831
0.459153 0.0651774 0.170967 0.401194 0.39210300000000003 0.28922 0.531259 0.13234100000000001 0.11777699999999999 0.185135 0.188211 0.305404 0.8228120000000001 0.7628405295262476 0.9235955783100511
0.16111199999999998 0.0399349 0.06276269999999999 0.23514699999999997 0.392978 0.305546 0.221944 0.24840399999999999 0.343431 0.093954 0.192931 0.30401 0.960015 0.6727043739842694 0.9958782459344682
0.134599 0.078672 0.110056 0.149754 0.405852 0.142625 0.380195 0.24879 0.12333699999999999 0.2811 0.29080300000000003 0.25217 0.754322 0.6550663196427671 0.966181222576844
0.174205 0.0368692 0.156226 0.451851 0.391673 0.07893510000000001 0.421979 0.158207 0.22966199999999998 0.169935 0.0317693 0.307199 0.860447 0.7579686950566092 0.915949892101927
0.336539 0.0907648 0.20908600000000002 0.22392800000000002 0.32166100000000003 0.480725 0.206368 0.14591300000000001 0.328604 0.0925221 0.129682 0.279962 1.20011 0.8202304528728146 0.9365600751112279
0.322402 0.042246 0.236105 0.159748 0.46373100000000006 0.176035 0.271296 0.371452 0.0734635 0.195175 0.282507 0.346398 0.744351 0.7684548578097956 0.9564096107006232
0.12881199999999998 0.0227767 0.0171553 0.261196 0.43763199999999997 0.391457 0.27336900000000003 0.11023 0.39053000000000004 0.0931298 0.27917600000000004 0.25606599999999996 0.930191 0.6985129327083897 0.8115671245004775
0.402787 0.0351628 0.138327 0.271097 0.199688 0.184657 0.470262 0.210615 0.0650053 0.217925 0.203182 0.369666 1.03882 0.8121347641523706 0.8060352977835434
0.22196300000000002 0.0152529 0.185112 0.322846 0.355603 0.146252 0.461506 0.375778 0.0936554 0.125993 0.49254499999999996 0.292663 0.850195 0.6947883730723069 0.839550820006849
0.262777 0.0320675 0.21219200000000002 0.453751 0.0927405 0.0883402 0.330669 0.128424 0.07440830000000001 0.22890100000000002 0.274045 0.394967 1.14517 0.6985981671757074 0.9988330336951916
0.35982 0.0655915 0.20504 0.431551 0.316411 0.301676 0.8661979999999999 0.10357899999999999 0.154094 0.163027 0.158823 0.22749699999999998 0.864174 0.7934560898745657 0.9987225349255513
0.24425700000000003 0.0478061 0.0894036 0.19356600000000002 0.412501 0.383103 0.13467300000000001 0.14406300000000002 0.10916 0.300494 0.245063 0.263712 1.20603 0.7776179450939357 0.9644094256815116
0.054495299999999997 0.0630237 0.051490499999999995 0.153118 0.204693 0.051810300000000004 0.324602 0.152629 0.201953 0.211484 0.244126 0.30833299999999997 1.0404799999999998 0.6705152041774642 0.9467662664110466
0.051996400000000005 0.107805 0.0285945 0.160097 0.185228 0.141022 0.748311 0.348615 0.140053 0.174427 0.161726 0.364273 1.07589 0.6833639582320751 0.8467829234294962
0.29241999999999996 0.019418900000000003 0.0791052 0.07820010000000001 0.262488 0.463938 0.41591000000000006 0.32549 0.126339 0.209846 0.158974 0.376427 0.913687 0.7977223605451853 0.8635223311068811
0.147582 0.014301099999999999 0.05473630000000001 0.45001599999999997 0.044998800000000005 0.12465 0.296996 0.117541 0.21206599999999998 0.21753699999999998 0.08258539999999999 0.29064 1.2 0.7339757747978164 0.8141509818433271
0.21613400000000002 0.106958 0.106802 0.24102600000000002 0.421464 0.19569 0.262998 0.18243199999999998 0.12671300000000002 0.253345 0.0307654 0.298125 0.9616020000000001 0.6853502132560356 0.9744615881072798
0.31265 0.0862169 0.0293255 0.255286 0.191348 0.269773 0.24717600000000003 0.15954300000000002 0.28013899999999997 0.119956 0.355325 0.253262 0.800495 0.834033408811527 0.803631583058458
0.371249 0.028972 0.19509500000000002 0.471433 0.398899 0.110626 0.396851 0.0733832 0.305906 0.121603 0.035680800000000006 0.275567 0.9461860000000001 0.6729693621208617 0.9116208593137591
0.105976 0.100324 0.0659655 0.30845900000000004 0.332441 0.336424 0.9701569999999999 0.17043699999999998 0.19891099999999998 0.34634299999999996 0.42214700000000005 0.336503 0.604069 0.7070600386434414 0.8342963596522411
0.34378400000000003 0.05374640000000001 0.08789960000000001 0.137005 0.17768299999999998 0.290567 0.36376 0.21175 0.13012200000000002 0.285688 0.146341 0.371392 0.701866 0.7045140645319152 0.8628300472522004
0.43867700000000004 0.03536330000000001 0.06826499999999999 0.184628 0.168241 0.486501 0.6534300000000001 0.0808845 0.173509 0.18674200000000002 0.259757 0.289623 0.7154659999999999 0.6625087493010208 0.899454216688149
0.305136 0.0848005 0.0437382 0.414444 0.14669300000000002 0.055707900000000005 0.52972 0.167926 0.176652 0.144014 0.396221 0.291921 0.895537 0.6844051292595162 0.8182837047375083
0.218329 0.11686600000000001 0.0364338 0.251539 0.259058 0.35501 0.5793659999999999 0.22064899999999998 0.20556799999999997 0.154792 0.119896 0.263763 0.629116 0.6891757253967581 0.8788696751266808
0.296566 0.0477884 0.242588 0.344084 0.251239 0.256475 0.343321 0.115102 0.24653000000000003 0.0882343 0.405275 0.324626 0.904913 0.7421284256112777 0.993108845192807
0.45124 0.046297000000000005 0.21750999999999998 0.0609268 0.0719413 0.051807799999999994 0.233091 0.381389 0.0634444 0.12677 0.177473 0.334357 0.9091530000000001 0.7620200213336629 0.8864015508836154
0.320336 0.0262015 0.18132 0.131099 0.23114200000000001 0.148675 0.103309 0.409312 0.0845413 0.14577 0.319096 0.392486 1.23718 0.7063457554848 0.920965543236835
0.154685 0.128436 0.132346 0.24885300000000002 0.284157 0.0877309 0.728777 0.182291 0.14603 0.23699299999999998 0.248869 0.30932 0.872376 0.7252439597604389 0.8730628617370838
0.44013900000000006 0.0115863 0.114175 0.291978 0.38493499999999997 0.204341 0.687191 0.050279500000000005 0.0743852 0.194512 0.413133 0.24233600000000002 1.16836 0.848815248262524 0.9485298841719362
0.223904 0.0653466 0.0319945 0.385961 0.165088 0.232562 0.748386 0.127276 0.09474500000000001 0.243196 0.322642 0.301563 1.07046 0.8163616210602103 0.8776403932216909
0.318798 0.0424615 0.12004200000000001 0.291173 0.404197 0.17461400000000002 0.858243 0.08061410000000001 0.185325 0.12150799999999999 0.07362660000000001 0.347964 0.976932 0.7622443721570613 0.8043599768126845
0.24785500000000002 0.0128928 0.178143 0.042092199999999996 0.27844800000000003 0.120924 0.135012 0.18981800000000001 0.20586100000000002 0.256787 0.37862399999999996 0.227611 0.8137810000000001 0.7282199437865227 0.8388679744402161
0.134047 0.07766010000000001 0.088015 0.364217 0.378904 0.105802 0.265335 0.151148 0.240188 0.160047 0.381522 0.22001199999999999 0.687712 0.7692193898304582 0.955116060551138
0.247212 0.07108099999999999 0.16412100000000002 0.0991007 0.331823 0.274366 0.311319 0.243233 0.14179 0.172343 0.27263000000000004 0.375806 0.919249 0.751748010579098 0.9246377580506264
0.452545 0.05279980000000001 0.220502 0.32674200000000003 0.169052 0.340564 0.21540900000000002 0.134819 0.302019 0.11080899999999999 0.15567899999999998 0.239144 0.871978 0.683284922198883 0.803727871298242
0.196277 0.021802000000000002 0.12029200000000001 0.206999 0.436957 0.057451800000000004 0.187068 0.21918 0.22385300000000002 0.139746 0.174013 0.292823 1.1325100000000001 0.8262529345539862 0.8004709923474609
0.171395 0.0327652 0.0588028 0.08252480000000001 0.234055 0.06842260000000001 0.312393 0.142825 0.271488 0.19969800000000001 0.271379 0.340566 0.916106 0.6997430526400106 0.8111695512922618
0.399244 0.051162900000000004 0.226596 0.29246700000000003 0.255523 0.43791800000000003 0.529883 0.0639776 0.181553 0.16462100000000002 0.265935 0.317544 0.808816 0.8397526159358988 0.9256381956009586
0.192158 0.0484346 0.166248 0.371591 0.28581999999999996 0.154655 0.222108 0.252782 0.23640300000000003 0.147228 0.18344100000000002 0.383567 0.8526 0.8019119027820292 0.9415523774048434
0.150471 0.0629193 0.143609 0.326059 0.380791 0.41789499999999996 0.33131 0.231577 0.11351900000000001 0.21305100000000002 0.36049000000000003 0.265412 0.8280639999999999 0.8419744238160698 0.8385905333999962
0.164003 0.04271830000000001 0.09136060000000001 0.26916799999999996 0.351044 0.392805 0.5884050000000001 0.10186 0.230823 0.23666500000000001 0.458567 0.397494 0.567038 0.7076175875814879 0.9105695152201377
0.338779 0.0318731 0.24405900000000003 0.469645 0.447867 0.0712892 0.404031 0.254265 0.0615987 0.19355999999999998 0.100492 0.29196500000000003 0.686895 0.772810580121033 0.9098562228560646
0.280035 0.0545784 0.20587399999999997 0.0816605 0.0890199 0.22961399999999998 0.19833900000000002 0.163319 0.166473 0.270739 0.2032 0.29734299999999997 0.737025 0.6836400370604041 0.8027901088489411
0.209315 0.0458292 0.0689823 0.257751 0.09077439999999999 0.364508 0.403898 0.289563 0.10999400000000001 0.164503 0.030001099999999996 0.281138 1.10479 0.765266291103447 0.9425744869620196
0.450666 0.029955400000000004 0.0326406 0.056903800000000004 0.22495900000000002 0.136739 0.500301 0.319888 0.18931800000000001 0.0839686 0.429482 0.312265 1.04586 0.7719139742264688 0.9791849712921596
0.236548 0.047764999999999995 0.17337 0.23851799999999998 0.09801950000000001 0.249021 0.42567200000000005 0.09621460000000001 0.15833599999999998 0.38382 0.149006 0.251702 0.894467 0.6895473419716374 0.9858790869213765
0.486762 0.121227 0.18656099999999998 0.13227 0.26318800000000003 0.273981 0.35035700000000003 0.12535 0.12375799999999999 0.405448 0.306051 0.246989 0.684601 0.7440025074057597 0.9095228757414117
